current_price,original_price,listing_title,condition,brand_name,brand_num,model_name,model_num,condition_num,discount,is_discounted,country,country_num,length,log_current_price,log_original_price
2920.69,2920.69,Mayones Regius 6 CUSTOM Jean Black (Flame Maple),Mint,mayones,29,other,0,1,0.0,0.0,other,0.0,48,7.979575168717419,7.979575168717419
695.0,695.0,2014 Fender Jazzmaster HH Special Edition Black rock machine guitar - with Candy Apple Red stripe,Good,fender,2,jazzmaster,4,4,0.0,0.0,other,0.0,97,6.543911845564792,6.543911845564792
2935.0,2935.0,Paul Reed Smith McCarty 2004 Whale Blue - Solid Rosewood Neck,Excellent,paul reed smith,14,other,0,2,0.0,0.0,other,0.0,61,7.984462732262196,7.984462732262196
4104.75,4104.75,2020 Fender Custom Shop 1957 Stratocaster Heavy Relic-Sonic Blue. Brand New,Mint,fender,2,strat,1,1,0.0,0.0,other,0.0,75,8.319900118692138,8.319900118692138
7885.86,7885.86,2016 Fender Custom Shop LTD Masterbuilt John Cruz 1957 Stratocaster Heavy Relic 2 Tone Sunburst. Mint!,Mint,fender,2,strat,1,1,0.0,0.0,other,0.0,102,8.972826561300021,8.972826561300021
3165.06,3165.06,"Gibson Custom Shop Les Paul Axcess Floyd RoseGun Metal Grey, splittbare PU`s, 3,96kg uvm. 2017 Gun Metal Grey",Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,109,8.05992729174456,8.05992729174456
913.91,1017.41,Ibanez Prestige RG 1570 2006 - CUSTOM Green with Pink Accents - Team J Craft - DiMarzio - HSC,Very Good,ibanez,5,other,0,3,103.5,1.0,other,0.0,93,6.8177320983344964,6.925015461316181
1307.1,1307.1,Atelier De Lutherie JDP Ludivine BrewedCaster 2020 Brewed Red,Mint,other,0,other,0,1,0.0,0.0,other,0.0,61,7.175566221791506,7.175566221791506
749.0,749.0,"Jackson Pro Series Rhoads RR3, Ivory with Black Pinstripes, Ebony",Excellent,jackson,8,other,0,2,0.0,0.0,other,0.0,65,6.618738983517219,6.618738983517219
395.0,395.0,Gretsch G5230T ELECTROMATIC Black with Bigsby. MINT,Mint,gretsch,20,other,0,1,0.0,0.0,other,0.0,51,5.978885764901122,5.978885764901122
448.15,448.15,B.C. Rich AVENGE black-red with case original Coffin Case,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,57,6.105127997803371,6.105127997803371
709.65,709.65,Fender 2004 Vii Stratocaster12 String Crafted in Japan 2004 Sunburst,Excellent,fender,2,strat,1,2,0.0,0.0,other,0.0,68,6.564771890745266,6.564771890745266
401.91,472.84,Fender Standard Telecaster Gutiar - 2011 - Sunburst,Mint,fender,2,tele,2,1,70.92999999999995,1.0,other,0.0,51,5.9962281829570045,6.158757064882177
275.49,304.7,New Vintage V100 Gross Black,Mint,other,0,other,0,1,29.20999999999998,1.0,other,0.0,28,5.61855133029354,5.719327685991663
684.36,684.36,2010 Gibson Melody Maker Two-Tone Sunburst Electric Guitar,Excellent,gibson,4,other,0,2,0.0,0.0,other,0.0,58,6.528484094956448,6.528484094956448
276.28,276.28,Schecter Diamond Series in White,Excellent,schecter,7,other,0,2,0.0,0.0,other,0.0,32,5.621414844220772,5.621414844220772
2360.23,2360.23,Mayones Regius 7,Mint,mayones,29,other,0,1,0.0,0.0,other,0.0,16,7.766514350898088,7.766514350898088
1105.13,1105.13,"Fender Eric Clapton ""Blackie"" Stratocaster 2000 Black",Good,fender,2,strat,1,4,0.0,0.0,other,0.0,53,7.007718254090804,7.007718254090804
552.56,552.56,Epiphone First Run September 1979 Genesis 1979 Ebony,Very Good,epiphone,3,other,0,3,0.0,0.0,other,0.0,52,6.3145620247807175,6.3145620247807175
3501.17,3501.17,Fender '61 Telecaster Custom Heavy Relic 3TS,Excellent,fender,2,tele,2,2,0.0,0.0,other,0.0,44,8.16085247733077,8.16085247733077
1105.13,1105.13,Fender SRV Stratocaster w/Case 1996 Tobacco burst,Good,fender,2,strat,1,4,0.0,0.0,other,0.0,49,7.007718254090804,7.007718254090804
400.53,400.53,Egmond Manhattan 1960 Red,Mint,other,0,other,0,1,0.0,0.0,other,0.0,25,5.992788670070113,5.992788670070113
513.09,513.09,J Bovier ELS 4 Classic Sunburst,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,31,6.24045126837971,6.24045126837971
473.63,473.63,ESP LTD MH-1000 NT 2004 - 2016,Very Good,esp,9,other,0,3,0.0,0.0,other,0.0,30,6.160426426158207,6.160426426158207
304.7,304.7,Vintage Distressed Relic New,Mint,other,0,other,0,1,0.0,0.0,other,0.0,28,5.719327685991663,5.719327685991663
2446.15,2446.15,Gibson Zakk Wylde Les Paul BFG,Good,gibson,4,les paul,5,4,0.0,0.0,other,0.0,30,7.8022706389784515,7.8022706389784515
119.0,119.0,SX VTG Series Metallic Blue,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,27,4.77912349311153,4.77912349311153
2999.99,2999.99,Gibson Les Paul Custom 1958 '58 Historic Reissue 2014 Cherry Sunburst,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,69,8.006364234311357,8.006364234311357
420.14,420.14,Hohner Pearl,Good,other,0,other,0,4,0.0,0.0,other,0.0,12,6.040587989067534,6.040587989067534
335.0,335.0,Washburn WP-50 1990/91 Tobacco burst,Very Good,washburn,21,other,0,3,0.0,0.0,other,0.0,36,5.814130531825066,5.814130531825066
2519.91,2519.91,Suhr Modern Pro H-H Faded Trans Whale Blue Burst Segunda mano,Excellent,suhr,17,other,0,2,0.0,0.0,other,0.0,61,7.831978465581984,7.831978465581984
1800.0,1800.0,Fender Japan J Masic Purple Sparkle Jazzmaster 2012 MIJ,Excellent,fender,2,jazzmaster,4,2,0.0,0.0,other,0.0,55,7.495541943884256,7.495541943884256
947.25,947.25,Schecter KM-7 MK-II Keith Merrow See-Thru Black Pearl STBLKP 7-String Guitar,Mint,schecter,7,other,0,1,0.0,0.0,other,0.0,76,6.85356304989871,6.85356304989871
240.0,240.0,Tanglewood Single Cut Black Beauty 2009 Ebony,Very Good,other,0,other,0,3,0.0,0.0,other,0.0,45,5.480638923341991,5.480638923341991
65.0,65.0,First Act ME 537 Black,Good,other,0,other,0,4,0.0,0.0,other,0.0,22,4.174387269895637,4.174387269895637
229.0,229.0,Epiphone Les Paul Studio 2015 Satin Cherry,Excellent,epiphone,3,les paul,5,2,0.0,0.0,other,0.0,42,5.43372200355424,5.43372200355424
457.49,513.51,"Vantge VA-800 Phantom 1980 Natural / Walnut, Matsumoku",Excellent,other,0,other,0,2,56.01999999999998,1.0,other,0.0,54,6.125755026553191,6.241269503375682
2800.94,2800.94,Neal Moser GuitarsMoser V 2010White with Black Bevels,Mint,other,0,other,0,1,0.0,0.0,other,0.0,53,7.937710354109578,7.937710354109578
212.5,250.0,ESP LTD EC-256P 2013 Gloss Black Electric Guitar,Very Good,esp,9,other,0,3,37.5,1.0,other,0.0,48,5.358941988364472,5.521460917862246
1026.08,1026.08,Gibson Les Paul Junior Special 2010 Olympic White,Very Good,gibson,4,les paul,5,3,0.0,0.0,other,0.0,49,6.933500995400553,6.933500995400553
3445.15,3445.15,Paul Reed Smith Johnny Hiland Signature Sunburst,Excellent,paul reed smith,14,other,0,2,0.0,0.0,other,0.0,48,8.144722723864158,8.144722723864158
355.22,355.22,LTD FM-418 2000’s Black,Very Good,other,0,other,0,3,0.0,0.0,other,0.0,23,5.8727373158391805,5.8727373158391805
3385.0,3385.0,Fender Custom Shop '56 Reissue Stratocaster Journeyman Relic 2017 White Blonde Roasted AA Flame Neck,Mint,fender,2,strat,1,1,0.0,0.0,other,0.0,100,8.127109185346375,8.127109185346375
1115.71,1115.71,FramusPANTHERA PRO Natural Oil Black,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,36,7.017246252541847,7.017246252541847
591.24,591.24,Vintage Early 1960’s Teisco WG4L 4 Pickups Guitar Tobaccoburst MIJ Japan + Pristine Faux Gator Case,Very Good,other,0,other,0,3,0.0,0.0,other,0.0,99,6.3822220263438725,6.3822220263438725
447.58,447.58,Orville Vintage Electric Guitar Ref No 3423,Very Good,other,0,other,0,3,0.0,0.0,other,0.0,43,6.103855292687008,6.103855292687008
138.14,138.14,Harmony H-802 Sunburst,Good,other,0,other,0,4,0.0,0.0,other,0.0,22,4.928267663660827,4.928267663660827
502.83,502.83,Fender Japan Stratocaster A Serial Electric Guitar RefNo 3422,Very Good,fender,2,strat,1,3,0.0,0.0,other,0.0,61,6.220252140807276,6.220252140807276
89.0,89.0,Squier Affinity Stratocaster 2007 Blue,Good,squier,1,strat,1,4,0.0,0.0,other,0.0,38,4.48863636973214,4.48863636973214
2999.99,2999.99,Gibson Les Paul Custom 1958 '58 Historic Reissue 2014 Cherry Sunburst,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,69,8.006364234311357,8.006364234311357
2334.11,2334.11,Duesenberg 49er Gold Top,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,24,7.755385941127549,7.755385941127549
886.96,886.96,Gibson Les Paul Studio (left-handed),Very Good,gibson,4,les paul,5,3,0.0,0.0,other,0.0,36,6.787799885464096,6.787799885464096
330.15,388.41,Epiphone SG MUSE SAM,Mint,epiphone,3,sg,7,1,58.26000000000005,1.0,other,0.0,20,5.79954709664058,5.962061482738665
947.25,947.25,Fender Jaguar Custom,Very Good,fender,2,jaguar,3,3,0.0,0.0,other,0.0,20,6.85356304989871,6.85356304989871
2290.0,2695.0,"Gibson ES 335 'Custom Shop' - Custom Shop Colour -Burgundy Red, Limited Run with 'COA'",Mint,gibson,4,other,0,1,405.0,1.0,other,0.0,86,7.736307096548285,7.899153483343097
864.97,864.97,Fender Classic Player '60s Jazzmaster Lacquer with Rosewood Fretboard,Excellent,fender,2,jazzmaster,4,2,0.0,0.0,other,0.0,69,6.762694824249517,6.762694824249517
599.0,599.0,Burny RLC-55 JS (John Sykes) - Black - Mirror Pickguard,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,55,6.395261598115449,6.395261598115449
18672.92,18672.92,Gibson Les Paul Goldtop 1952 Gold Top,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,37,9.834829624949204,9.834829624949204
473.63,473.63,LTD MH1000 White,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,16,6.160426426158207,6.160426426158207
2986.73,2986.73,Gibson Custom Shop '68 Les Paul Custom Reissue 2003 Heritage Cherry,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,67,8.001934422433179,8.001934422433179
212.5,250.0,ESP LTD EC-256P 2013 Gloss Black Electric Guitar,Very Good,esp,9,other,0,3,37.5,1.0,other,0.0,48,5.358941988364472,5.521460917862246
7469.17,7469.17,Gibson Custom Shop 1964 Firebird I Eric Clapton Signed,Mint,gibson,4,firebird,6,1,0.0,0.0,other,0.0,54,8.918539160842455,8.918539160842455
1950.0,1950.0,Gretsch G6121-1955 Chet Atkins Solid Body with Leather Trim 2007,Very Good,gretsch,20,other,0,3,0.0,0.0,other,0.0,64,7.575584651557793,7.575584651557793
2299.0,2299.0,Fender Stratocaster 1977 Black,Very Good,fender,2,strat,1,3,0.0,0.0,other,0.0,30,7.740229524763182,7.740229524763182
354.79,401.47,Vantage VS695 1981 MIJ,Good,other,0,other,0,4,46.68000000000001,1.0,other,0.0,22,5.871526065145326,5.995132810794406
2154.02,2154.02,Fender Custom Shop Stratocaster Pro Closet Classic,Good,fender,2,strat,1,4,0.0,0.0,other,0.0,50,7.675091142724296,7.675091142724296
1350.0,1350.0,Fender American Deluxe Stratocaster 2012,Mint,fender,2,strat,1,1,0.0,0.0,usa,2.0,40,7.2078598714324755,7.2078598714324755
330.15,388.41,Epiphone SG MUSE WGM,Mint,epiphone,3,sg,7,1,58.26000000000005,1.0,other,0.0,20,5.79954709664058,5.962061482738665
79.0,79.0,Encore E6 Left Handed Black,Good,other,0,other,0,4,0.0,0.0,other,0.0,27,4.3694478524670215,4.3694478524670215
1306.17,1306.17,"Fender American Deluxe Stratocaster, Rosewood Fingerboard, Amber 2004",Good,fender,2,strat,1,4,0.0,0.0,usa,2.0,69,7.174854469818491,7.174854469818491
840.28,840.28,Fender American Special Stratocaster HSS with Rosewood Fretboard 2015 - 2018 Olympic White,Good,fender,2,strat,1,4,0.0,0.0,usa,2.0,90,6.733735169627479,6.733735169627479
560.19,560.19,Jackson RRX24M 2018 White w/Black PinStripe,Mint,jackson,8,other,0,1,0.0,0.0,other,0.0,43,6.328276011899098,6.328276011899098
591.24,591.24,Fender Hot Rod Stratocaster 2002 Sunburst Flames / Black Limited Run,Mint,fender,2,strat,1,1,0.0,0.0,other,0.0,68,6.3822220263438725,6.3822220263438725
793.6,793.6,Ibanez Ar100 1982 Fire Red,Very Good,ibanez,5,other,0,3,0.0,0.0,other,0.0,26,6.676579555970663,6.676579555970663
840.28,840.28,K'mo DC Junior 2019 Black - Korina Telecaster / Gibson Junior hybrid hand made in Berlin,Excellent,gibson,4,tele,2,2,0.0,0.0,other,0.0,88,6.733735169627479,6.733735169627479
1424.07,1499.02,FENDER KURT COBAIN JAGUAR Lefty ROAD WORN + OHSC + Papers Left Handed 98555,Excellent,fender,2,jaguar,3,2,74.95000000000005,1.0,other,0.0,75,7.261274248067111,7.312566840241743
932.39,932.39,Gibson USA Les Paul Special Faded P-90 Worn Cherry,Very Good,gibson,4,les paul,5,3,0.0,0.0,other,0.0,50,6.837751182093363,6.837751182093363
1111.26,1111.26,Fender USA American Standard Stratocaster 1996 Sonic Blue,Very Good,fender,2,strat,1,3,0.0,0.0,usa,2.0,57,7.013249785662765,7.013249785662765
881.85,881.85,Fender Japan MG65 Daphne Blue,Very Good,fender,2,other,0,3,0.0,0.0,other,0.0,29,6.782021973516374,6.782021973516374
1586.26,1586.26,Ibanez Prestige AZ2204 Scarlet Red,Excellent,ibanez,5,other,0,2,0.0,0.0,other,0.0,34,7.369134323185243,7.369134323185243
4483.1,4483.1,Fender USA Master Tour 55 Stratocaster Closet Classic Black Built by C.W.Fleming,Very Good,fender,2,strat,1,3,0.0,0.0,other,0.0,80,8.408070050397843,8.408070050397843
746.92,746.92,Gibson SG Special Faded with Rosewood Fretboard in Worn Cherry. Like new with Bag and Case Candy,Mint,gibson,4,sg,7,1,0.0,0.0,other,0.0,96,6.615958084350879,6.615958084350879
1529.88,1529.88,Fender USA LTD Light Ash AM Pro STAged Natural,Very Good,fender,2,other,0,3,0.0,0.0,other,0.0,46,7.332944579938031,7.332944579938031
1599.0,1599.0,"Gretsch G6228FM Players Edition Jet BT Electric Guitar, Crimson Stain",Very Good,gretsch,20,other,0,3,0.0,0.0,other,0.0,69,7.377133712833954,7.377133712833954
1860.98,1860.98,Gibson USA Les Paul Standard 50s Gold Top,Very Good,gibson,4,les paul,5,3,0.0,0.0,other,0.0,41,7.528858509674239,7.528858509674239
2425.61,2425.61,Gibson Firebird 1990 Cherry,Excellent,gibson,4,firebird,6,2,0.0,0.0,other,0.0,27,7.793838318130847,7.793838318130847
2614.21,2614.21,1998 Parker Fly Classic Trans Blue,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,34,7.868717227606165,7.868717227606165
4668.23,4668.23,"ALERT!!!! LOW PRICE BY WOUNDS Zemaitis ""MF 500-BL Metal Front Series""some dings but amazing piece",Good,other,0,other,0,4,0.0,0.0,other,0.0,97,8.448535263829315,8.448535263829315
5920.31,5920.31,Gibson Les Paul Custom 1981Silverburst,Mint,gibson,4,les paul,5,1,0.0,0.0,other,0.0,38,8.686144091371924,8.686144091371924
168.06,168.06,Tamaki EG1002 Sunburst,Very Good,other,0,other,0,3,0.0,0.0,other,0.0,22,5.1243210585000725,5.1243210585000725
2660.89,2660.89,"Charvel USA San Dimas ""3TITE"" from 1984 - Platinum pearl - Free EURO shipping",Very Good,charvel,16,other,0,3,0.0,0.0,other,0.0,77,7.88641593228034,7.88641593228034
899.99,899.99,Fender USA Stratocaster 2015 Sunburst,Excellent,fender,2,strat,1,2,0.0,0.0,other,0.0,37,6.8023836521514705,6.8023836521514705
1307.1,1307.1,Gibson SG '61 Reissue 2003 Heritage Cherry,Very Good,gibson,4,sg,7,3,0.0,0.0,other,0.0,42,7.175566221791506,7.175566221791506
3157.49,3157.49,1978 Gibson Les Paul Deluxe Vintage Electric Guitar Tobacco Sunburst w/ Case,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,76,8.057532687157082,8.057532687157082
551.77,551.77,Vintage 1990's made Fernandes Burny RLC-70 LP Custom VH-1 pickups Made in Japan,Good,other,0,other,0,4,0.0,0.0,other,0.0,79,6.313131292780753,6.313131292780753
3236.43,3236.43,1991 Gibson Les Paul Custom Black Beauty Electric Guitar Ebony 100% Original w/ Case,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,84,8.082226149449491,8.082226149449491
814.42,814.42,Fender Mexico Classic 50s Telecaster 2Color Sunburst,Very Good,fender,2,tele,2,3,0.0,0.0,other,0.0,52,6.702476203451495,6.702476203451495
722.32,722.32,Schecter Black Jack SLS C-1,Very Good,schecter,7,other,0,3,0.0,0.0,other,0.0,27,6.582468253999224,6.582468253999224
956.37,956.37,Fender Japan TL67-SPL DP3-Tone Sunburst,Very Good,fender,2,other,0,3,0.0,0.0,other,0.0,39,6.863144867463588,6.863144867463588
646.97,646.97,Fender Mexico Player Stratocaster HSS black,Very Good,fender,2,strat,1,3,0.0,0.0,other,0.0,43,6.472299925574256,6.472299925574256
280.09,308.1,Squier Telecaster Mod,Very Good,squier,1,tele,2,3,28.010000000000048,1.0,other,0.0,21,5.6351109800935815,5.730424405602622
2057.35,2057.35,Fender USA American Ultra Jazzmaster Mocha Burst,Very Good,fender,2,jazzmaster,4,3,0.0,0.0,usa,2.0,48,7.629174025883878,7.629174025883878
717.93,717.93,Fender Japan '72 Stratocaster ST72-70M Natural Ash 1993,Good,fender,2,strat,1,4,0.0,0.0,other,0.0,55,6.576372071259257,6.576372071259257
142.08,142.08,Boogie by GRECO Stratocaster Type 1994 Electric Guitar,Very Good,greco,34,strat,1,3,0.0,0.0,other,0.0,54,4.95639027924386,4.95639027924386
680.46,680.46,Sterling JP160 Pearl White,Very Good,sterling,10,other,0,3,0.0,0.0,other,0.0,26,6.5227690400552945,6.5227690400552945
868.3,868.3,Fender USA Artist Series Eric Clapton Blackie 2000 Electric Guitar,Very Good,fender,2,other,0,3,0.0,0.0,other,0.0,66,6.7665372770665995,6.7665372770665995
672.84,791.58,Paul Reed Smith SE ORIANTHI BLACKFRIDAY202015,Very Good,paul reed smith,14,other,0,3,118.74000000000001,1.0,other,0.0,45,6.511507559923581,6.6740309481237405
1815.55,1815.55,"1963 Gibson Melody Maker D Vintage Electric Guitar Sunburst w/ Case, Big Neck",Excellent,gibson,4,other,0,2,0.0,0.0,other,0.0,77,7.504143731097573,7.504143731097573
2368.13,2368.13,Jackson king v Blue Ghost Flame,Good,jackson,8,other,0,4,0.0,0.0,other,0.0,31,7.769855893145669,7.769855893145669
1918.06,1918.06,Gibson Custom Shop 1960 Les Paul Special Single Cutaway (SC) / Natural 2013,Very Good,gibson,4,les paul,5,3,0.0,0.0,other,0.0,75,7.559069537540121,7.559069537540121
1613.61,1613.61,Fender USA LTD American Professional Stratocaster Ash Roasted Maple Aged CHS,Very Good,fender,2,strat,1,3,0.0,0.0,usa,2.0,76,7.386229183943555,7.386229183943555
1714.08,1714.08,Ibanez Prestige RG5120M Frozen Ocean,Very Good,ibanez,5,other,0,3,0.0,0.0,other,0.0,36,7.446631772514248,7.446631772514248
342.51,342.51,1976 Greco Japan SE-500 Super Sounds Stratocaster Natural Ash,Fair,greco,34,strat,1,5,0.0,0.0,other,0.0,61,5.836300854356345,5.836300854356345
396.73,396.73,Epiphone Les Paul,Excellent,epiphone,3,les paul,5,2,0.0,0.0,other,0.0,17,5.983255948558093,5.983255948558093
608.45,608.45,Epiphone Prophecy Les Paul Custom Plus EX Midnight Ebony,Very Good,epiphone,3,les paul,5,3,0.0,0.0,other,0.0,56,6.410914739782809,6.410914739782809
630.22,630.22,Yamaha Pacifica PAC611HFM Transparent Black,Very Good,yamaha,13,other,0,3,0.0,0.0,other,0.0,43,6.446068964776439,6.446068964776439
1031.72,1031.72,Fender Japan STR62-NLS,Very Good,fender,2,other,0,3,0.0,0.0,other,0.0,22,6.93898259139871,6.93898259139871
414.82,414.82,Fender ST Stratocaster 1994 3 Tone Sunburst With Case Made in Japan,Very Good,fender,2,strat,1,3,0.0,0.0,other,0.0,67,6.027844691200732,6.027844691200732
806.73,806.73,2008 Edwards Japan E-TE-110CTM/RE '62 Reissue Bound Telecaster (Relic Sunburst),Very Good,other,0,tele,2,3,0.0,0.0,other,0.0,79,6.6929890397973795,6.6929890397973795
433.37,433.37,2008 Gibson Melody Maker Two-Tone Sunburst Electric Guitar,Excellent,gibson,4,other,0,2,0.0,0.0,other,0.0,58,6.071591866586454,6.071591866586454
1104.34,1104.34,Strandberg Boden Classic 7 Electric Guitar,Very Good,other,0,other,0,3,0.0,0.0,other,0.0,42,7.007003150438194,7.007003150438194
392.32,392.32,Guild Jetstar Vintage White,Mint,other,0,other,0,1,0.0,0.0,other,0.0,27,5.972077833307792,5.972077833307792
633.74,633.74,1981 Tokai Japan ST-60 Springy Sound Stratocaster (Relic Sunburst/Natural),Good,tokai,24,strat,1,4,0.0,0.0,other,0.0,74,6.4516387756882,6.4516387756882
670.97,670.97,Airline Bobcat 7250 1965 Sunburst,Very Good,other,0,other,0,3,0.0,0.0,other,0.0,33,6.508724426583216,6.508724426583216
2800.94,2800.94,Fender Stratocaster Stratocaster 1988 Gold,Very Good,fender,2,strat,1,3,0.0,0.0,other,0.0,42,7.937710354109578,7.937710354109578
2496.53,2496.53,Suhr Standard Alder Japan Limited w/Matching Headstock Rosewood Fingerboard HH 2019 Black Cherry Metallic,Excellent,suhr,17,other,0,2,0.0,0.0,other,0.0,105,7.822657046692016,7.822657046692016
299.95,299.95,Yamaha SR-450s Japan Vintage 1980's Electric Guitar,Very Good,yamaha,13,other,0,3,0.0,0.0,other,0.0,51,5.703615794099102,5.703615794099102
1833.17,1833.17,Nash Guitars T12 Electric XII,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,29,7.513801987674531,7.513801987674531
6235.27,6235.27,Fender Jazzmaster 1960 Sunburst,Very Good,fender,2,jazzmaster,4,3,0.0,0.0,other,0.0,31,8.737977161105979,8.737977161105979
365.35,365.35,COOL Z ZST-1R Mod 2013,Very Good,other,0,other,0,3,0.0,0.0,other,0.0,22,5.9008557982372265,5.9008557982372265
633.74,633.74,1999 Fender Japan ST72-58 '72 Reissue Stratocaster (Olympic White) w/USA Pickups,Good,fender,2,strat,1,4,0.0,0.0,other,0.0,80,6.4516387756882,6.4516387756882
394.69,394.69,Epiphone Les Paul Standard 60's 2020 Iced Tea,Mint,epiphone,3,les paul,5,1,0.0,0.0,other,0.0,45,5.978100646649849,5.978100646649849
374.25,374.25,2011 Ibanez ARZ800 ARZ Series Les Paul (Trans Deep Red) w/EMG's,Good,ibanez,5,les paul,5,4,0.0,0.0,other,0.0,63,5.924924023299738,5.924924023299738
394.68,394.68,BC Rich Mockingbird Acrylic Blue 2000's Electric Guitar,Very Good,other,0,other,0,3,0.0,0.0,other,0.0,55,5.978075309988966,5.978075309988966
339.42,339.42,Tokai SS-48 Silver Star Japan 1982 Electric Guitar,Very Good,tokai,24,other,0,3,0.0,0.0,other,0.0,50,5.82723827858312,5.82723827858312
631.5,631.5,Schecter JL-7 Jeff Loomis 423 Signature w/ Seymour Duncan Blackouts Vampyre Red Satin,Excellent,schecter,7,other,0,2,0.0,0.0,other,0.0,85,6.448097941790546,6.448097941790546
1736.63,1736.63,Gibson Les Paul Signature T 2012 Alpine White Burst,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,51,7.459701732612653,7.459701732612653
1128.02,1128.02,2019 Gibson Les Paul Junior in Sunburst,Excellent,gibson,4,les paul,5,2,0.0,0.0,other,0.0,39,7.028219162397274,7.028219162397274
576.07,576.07,1987 Tokai Japan TST-40 Goldstar Sound Stratocaster (Olympic White),Very Good,tokai,24,strat,1,3,0.0,0.0,other,0.0,67,6.356229181089767,6.356229181089767
720.81,720.81,"Fender Stratocaster, BOXER, HSS, White, 1984, Excellent Condition",Excellent,fender,2,strat,1,2,0.0,0.0,other,0.0,65,6.58037557967181,6.58037557967181
3349.0,3349.0,Gibson Custom Shop Historic Collection 1958 Reissue(LPR-8) Les Paul VOS 2013,Very Good,gibson,4,les paul,5,3,0.0,0.0,other,0.0,76,8.116417072794205,8.116417072794205
2485.74,2485.74,Used Knaggs Influence Kenai T2 Winter Solstice,Excellent,knaggs,37,other,0,2,0.0,0.0,other,0.0,46,7.818325680921386,7.818325680921386
1420.87,1420.87,Gibson SG Standard '61 with Stop Bar Tailpiece 2019,Mint,gibson,4,sg,7,1,0.0,0.0,other,0.0,51,7.259024639042295,7.259024639042295
374.95,374.95,Fender Stratocaster Black,Very Good,fender,2,strat,1,3,0.0,0.0,other,0.0,25,5.926792683747398,5.926792683747398
2691.94,2691.94,***2020*** Gibson Les Paul ''SLASH SIGNATURE'' (ANACONDA BURST!!!!),Mint,gibson,4,les paul,5,1,0.0,0.0,other,0.0,67,7.898017402254716,7.898017402254716
2348.39,2762.81,1978 Fender Telecaster Maple Fretboard/blonde,Very Good,fender,2,tele,2,3,414.4200000000001,1.0,other,0.0,45,7.7614852659626035,7.9240035567247
2391.02,2391.02,1996 Fender Custom Shop Pro NOS Telecaster in Champagne Sparkle,Excellent,fender,2,tele,2,2,0.0,0.0,other,0.0,63,7.779475332124303,7.779475332124303
1164.33,1164.33,"2017 Fender American Professional Telecaster Sunburst with Maple Fretboard, Support Small Business",Mint,fender,2,tele,2,1,0.0,0.0,usa,2.0,98,7.0599010932660295,7.0599010932660295
807.31,980.3,Ibanez JTK2 Jetking II Custom Hand Cut Bone Knut josh homme Maton Pickups 2004 Sunburst,Mint,ibanez,5,other,0,1,172.99,1.0,other,0.0,87,6.69370773329316,6.887858647267681
99.97,117.62,Squier Strat Black Finish Electric Guitar,Very Good,squier,1,strat,1,3,17.650000000000006,1.0,other,0.0,41,4.60487014097909,4.76745908903181
3985.55,3985.55,1974 Fender Stratocaster in Olympic White,Excellent,fender,2,strat,1,2,0.0,0.0,other,0.0,41,8.290430599266639,8.290430599266639
2880.43,2880.43,1991 Ibanez JEM777 VBK in Black,Good,ibanez,5,jem,9,4,0.0,0.0,other,0.0,31,7.965694867540582,7.965694867540582
232.87,232.87,Ibanez RGR320EX Gold Arctic Frost 2007,Good,ibanez,5,other,0,4,0.0,0.0,other,0.0,38,5.450480357945144,5.450480357945144
1574.8,1574.8,Heritage H-150 Standard Sunburst 2020,Excellent,other,0,other,0,2,0.0,0.0,other,0.0,37,7.361883559069582,7.361883559069582
3748.22,4469.03,Fender Jaguar 1963 (OHSC) PRE-CBS Vintage Natural - 60's USA original offset pre cbs,Excellent,fender,2,jaguar,3,2,720.81,1.0,other,0.0,84,8.229036339607907,8.404926661822087
1259.05,1259.05,Gibson Les Paul Traditional Pro Sunburst 2012,Good,gibson,4,les paul,5,4,0.0,0.0,other,0.0,45,7.138112747314541,7.138112747314541
1587.2,1587.2,Warrior Isabella Custom USA 1999,Mint,other,0,other,0,1,0.0,0.0,other,0.0,32,7.369726736530608,7.369726736530608
435.46,512.3,2007 Fender Standard Telecaster Sunburst Finish Electric Guitar,Very Good,fender,2,tele,2,3,76.83999999999997,1.0,other,0.0,63,6.076402943624172,6.238910390945157
627.55,627.55,ESP LTD EC-1000 Deluxe Black 2018,Good,esp,9,other,0,4,0.0,0.0,other,0.0,33,6.441823349106455,6.441823349106455
335.48,335.48,Eastwood Moonsault 2010s Yellow,Mint,other,0,other,0,1,0.0,0.0,other,0.0,31,5.815562342116211,5.815562342116211
